gp_index,lat [deg],lon [deg],start time [s],duration [s],severity,event type,decorrelation time [s],id
936,-68.70293594430974,66.6746280986371,15693.789176833265,3599.999999999998,1.0005915212289358,algal bloom,1753.8555557623217,21918612-2f46-11f0-ab21-b42e993745e8
885,-110.03201866195614,54.54361475287016,65625.06591604858,3600.0,1.0010821641533145,algal bloom,1988.6756514304097,21918613-2f46-11f0-ab21-b42e993745e8
370,-100.34396319479475,62.51361612951882,69290.28895341515,3600.0,1.0140707754007856,algal bloom,980.9512142226428,21918614-2f46-11f0-ab21-b42e993745e8
347,-112.72390591838848,65.56421430145384,58552.0430091839,3600.0,1.0156247106189815,algal bloom,3287.7657326121903,21918615-2f46-11f0-ab21-b42e993745e8
523,-102.61817903554656,61.46127008775908,38630.50676067955,3600.0,1.0077851021534103,algal bloom,26.851663542336723,21918616-2f46-11f0-ab21-b42e993745e8
434,-72.16590154034719,-47.27482375529272,23797.14358635839,3600.0,1.0109540367539855,algal bloom,2357.7654464252387,21918617-2f46-11f0-ab21-b42e993745e8
249,-72.70363575605646,-50.225299672043896,12628.90451209776,3600.0,1.0266394526323646,algal bloom,1038.6823229580027,21918618-2f46-11f0-ab21-b42e993745e8
927,-69.12492517066138,-35.6668050897001,83054.40649013281,3600.0,1.0006403859865316,algal bloom,502.5852315057729,21918619-2f46-11f0-ab21-b42e993745e8
975,-92.89411668808113,69.94863247150697,69151.65974725453,3600.0,1.0002016669083587,algal bloom,834.053094606493,2191861a-2f46-11f0-ab21-b42e993745e8
28,38.20451734077397,58.62305295030284,35341.508815837835,3600.0,1.2899923901819172,algal bloom,1147.4323948030258,2191861b-2f46-11f0-ab21-b42e993745e8
104,-98.7940032896726,64.56359098368073,81557.79663950246,3600.0,1.0795855104079077,algal bloom,3106.907170437511,2191861c-2f46-11f0-ab21-b42e993745e8
902,-103.23237763507508,59.20043911960107,59423.875602896245,3600.0,1.0009492080660494,algal bloom,430.55144725968574,2191861d-2f46-11f0-ab21-b42e993745e8
3,-120.84885554700688,65.99571341971111,76049.36841587543,3600.0,2.6804443936383855,algal bloom,3031.9411308734097,2191861e-2f46-11f0-ab21-b42e993745e8
425,-66.95230600607924,51.216416647682095,67986.60657305246,3600.0,1.0113354499386482,algal bloom,72.89205844846718,2191861f-2f46-11f0-ab21-b42e993745e8
491,-108.2674956581514,55.94812905345283,67829.42214401139,3600.0,1.0090385616783188,algal bloom,2455.764230033511,21918620-2f46-11f0-ab21-b42e993745e8
204,-94.65205847188422,63.14078115022555,76888.7724876222,3600.0,1.034661129696004,algal bloom,1950.708612367928,21918621-2f46-11f0-ab21-b42e993745e8
32,13.294566915839312,58.91687350006109,66897.23702900659,3600.0,1.2334405160081499,algal bloom,425.0612950787779,21918622-2f46-11f0-ab21-b42e993745e8
672,-115.23907381682707,48.87279645642122,19250.663320828007,3600.0,1.0040087841826715,algal bloom,1976.256487494032,21918623-2f46-11f0-ab21-b42e993745e8
897,-112.15610565875824,69.05038749222689,39116.424724140124,3600.0,1.0009854116034524,algal bloom,1855.7516875227602,21918624-2f46-11f0-ab21-b42e993745e8
620,-93.27870628650942,49.7074419545445,34404.906517805335,3600.0,1.0048605519473808,algal bloom,2938.1129830453356,21918625-2f46-11f0-ab21-b42e993745e8
340,26.523653138713534,63.22053557831941,67348.50455977785,3600.0,1.0163153024965406,algal bloom,79.97475853540963,21a8caea-2f46-11f0-ab21-b42e993745e8
332,-138.74006226956888,61.38914013920152,5114.458184046243,3600.0,1.0167542408578427,algal bloom,661.3114404219943,21a8caeb-2f46-11f0-ab21-b42e993745e8
848,15.746040501932828,64.12819908019213,76517.36069337968,3600.0,1.001433780923503,algal bloom,3547.2089934235596,21a8caec-2f46-11f0-ab21-b42e993745e8
13,75.67899755497815,46.29845324581096,48287.99272104539,3600.0,1.5038018830411022,algal bloom,3066.562915885694,21a8caed-2f46-11f0-ab21-b42e993745e8
542,30.655743554372066,62.928435522387694,45732.1580150639,3600.0,1.0073862077730629,algal bloom,2585.4252712633624,21a8caee-2f46-11f0-ab21-b42e993745e8
231,-104.95964349028358,55.18381248875733,49963.23930885988,3600.0,1.029855164589521,algal bloom,2986.9829479785444,21a8caef-2f46-11f0-ab21-b42e993745e8
459,-101.54222630931504,56.19076577259909,49320.64751568369,3600.0,1.010295560773815,algal bloom,924.2041493394096,21a8caf0-2f46-11f0-ab21-b42e993745e8
313,122.5203753476138,-26.17118567781634,75529.1384933455,3600.0,1.0182386305612559,algal bloom,3445.700777430578,21a8caf1-2f46-11f0-ab21-b42e993745e8
835,-93.43383206593916,36.57184466854098,43063.68952030456,3600.0,1.001584948659682,algal bloom,1698.8144229305003,21a8caf2-2f46-11f0-ab21-b42e993745e8
232,-101.24113830419704,60.97590602856175,65542.00787408056,3600.0,1.0298338996298613,algal bloom,3048.4080514553852,21a8caf3-2f46-11f0-ab21-b42e993745e8
78,110.5804066949048,34.87437086585521,76266.19721560858,3600.0,1.0973744487286423,algal bloom,637.1464460414044,21a8caf4-2f46-11f0-ab21-b42e993745e8
612,79.1857943254244,16.384325804529542,21679.36901307524,3600.0,1.0051607464012844,algal bloom,1243.0550782660496,21a8caf5-2f46-11f0-ab21-b42e993745e8
852,-39.1004220744281,-12.470748060328294,23663.404027027493,3600.0,1.0014027032412633,algal bloom,2075.305916707839,21a8caf6-2f46-11f0-ab21-b42e993745e8
2,-86.60256613436819,44.14125370406428,27878.74818163159,3600.0,2.827267171627743,algal bloom,315.93213640392634,21a8caf7-2f46-11f0-ab21-b42e993745e8
595,107.0487907039254,74.17645047248355,54076.35370349385,3600.0,1.0056578889739158,algal bloom,3042.902691198534,21a8caf8-2f46-11f0-ab21-b42e993745e8
335,-48.99485090809229,-23.31506839307279,62897.64756633589,3600.0,1.016646625645204,algal bloom,1171.7062901669967,21a8caf9-2f46-11f0-ab21-b42e993745e8
439,139.9457519675823,-30.6731661089014,26717.416090829312,3600.0,1.0108563000776332,algal bloom,2566.7437923146513,21a8cafa-2f46-11f0-ab21-b42e993745e8
693,-82.21589016742746,68.71188891223314,57411.52811677955,3600.0,1.0036085491930788,algal bloom,46.19235817291059,21a8cafb-2f46-11f0-ab21-b42e993745e8
38,91.74613024365983,55.12231270506936,22006.911769489823,3600.0,1.1917520168256523,algal bloom,2873.0951107788114,21a8cafc-2f46-11f0-ab21-b42e993745e8
576,87.69544812838336,69.7357167716516,36579.46012706113,3600.0,1.0063515915351233,algal bloom,2272.4843569721947,21a8cafd-2f46-11f0-ab21-b42e993745e8
232,-101.24113830419704,60.97590602856175,878.0409805846056,3600.0,1.0298338996298613,algal bloom,72.68132788137618,21a8cafe-2f46-11f0-ab21-b42e993745e8
811,72.65154773638251,60.86560974399295,62718.71329765736,3600.0,1.001968622181725,algal bloom,2484.134604492589,21a8caff-2f46-11f0-ab21-b42e993745e8
290,-51.32348398189861,-1.890524026514345,14609.894388704106,3600.0,1.0210224836647759,algal bloom,2546.6613904237347,21a8cb00-2f46-11f0-ab21-b42e993745e8
507,-99.77319319324884,44.19545262944527,45658.34629801948,3600.0,1.0084786699077126,algal bloom,1307.366493404048,21a8cb01-2f46-11f0-ab21-b42e993745e8
966,24.08774231406527,61.197991721879056,21864.20308034143,3600.0,1.000254118764745,algal bloom,3000.174570536033,21a8cb02-2f46-11f0-ab21-b42e993745e8
182,-97.39480384338276,64.78358356811952,10577.639652286121,3600.0,1.0418179399089287,algal bloom,3496.749231331828,21a8cb03-2f46-11f0-ab21-b42e993745e8
246,-116.55287819731728,48.1474590949067,63519.81226111402,3599.9999999999927,1.0268507516354737,algal bloom,1231.0492808162176,21a8cb04-2f46-11f0-ab21-b42e993745e8
866,-75.54352593874056,69.55135979199923,86196.58224931417,3600.0,1.00126183030971,algal bloom,2613.964393398543,21a8cb05-2f46-11f0-ab21-b42e993745e8
432,-68.14758957926774,53.16337557769364,38622.58819233994,3600.0,1.0110212805327552,algal bloom,3264.160727828322,21a8cb06-2f46-11f0-ab21-b42e993745e8
553,-119.01075062699697,63.97251933084326,48286.525495048634,3600.0,1.0070500439933239,algal bloom,60.0080505224045,21a8cb07-2f46-11f0-ab21-b42e993745e8
838,23.07853865866535,61.78017268593971,72953.95473473266,3600.0,1.0015699422995423,algal bloom,2546.4233736380634,21a8cb08-2f46-11f0-ab21-b42e993745e8
239,26.72953105425399,61.79100938930952,24252.332643059268,3600.0,1.0281632479141714,algal bloom,1042.1036016482988,21a8cb09-2f46-11f0-ab21-b42e993745e8
707,141.9797829975921,72.51086464534262,36978.35053805015,3600.0,1.0033420989081052,algal bloom,2011.606824259607,21a8cb0a-2f46-11f0-ab21-b42e993745e8
757,-101.1683297677924,59.57111065410728,47299.63345311369,3600.0,1.002610601817272,algal bloom,1783.6884241096836,21a8cb0b-2f46-11f0-ab21-b42e993745e8
675,-117.30113329003956,67.44722009255975,25857.633254315508,3600.0,1.0039352817398375,algal bloom,3184.0846802585593,21a8cb0c-2f46-11f0-ab21-b42e993745e8
187,-49.44703821475199,-21.47291772582649,36837.64495801392,3600.0,1.0408934707445714,algal bloom,3118.974592636049,21a8cb0d-2f46-11f0-ab21-b42e993745e8
462,-102.28957258251616,61.71565359273728,75260.1538072102,3600.0,1.010070119301377,algal bloom,2592.189516040947,21a8cb0e-2f46-11f0-ab21-b42e993745e8
167,-95.74046611015142,62.948824683332205,82722.1149504933,3600.0,1.0473865165591072,algal bloom,1937.309431722671,21a8cb0f-2f46-11f0-ab21-b42e993745e8
803,-105.37201440580895,67.09416548392379,57783.56960485121,3600.0,1.0020115978399247,algal bloom,2766.3461439511693,21a8cb10-2f46-11f0-ab21-b42e993745e8
43,-69.34184976935097,-15.90503031846565,18717.959676294955,3600.0,1.178816673866393,algal bloom,909.8135079356331,21a8cb11-2f46-11f0-ab21-b42e993745e8
497,-76.84698310885754,50.86484136690122,61038.4575306324,3600.0,1.0089047704974772,algal bloom,2973.53139053453,21a8cb12-2f46-11f0-ab21-b42e993745e8
549,-98.32403430882614,58.608617890184775,60027.53759740876,3600.0,1.0071406898986743,algal bloom,1804.044770989585,21a8cb13-2f46-11f0-ab21-b42e993745e8
633,-89.14795299081764,52.945317309329546,21849.012148997954,3600.0,1.0046041777699533,algal bloom,3120.3822276117467,21a8cb14-2f46-11f0-ab21-b42e993745e8
665,-93.31391698873502,30.00750691498749,67926.02508921,3600.0,1.0041281641255515,algal bloom,1398.9752282874429,21a8cb15-2f46-11f0-ab21-b42e993745e8
833,-56.55851219357433,48.27057387551799,61674.452521289575,3600.0,1.0016282506613092,algal bloom,3554.4274956341164,21a8cb16-2f46-11f0-ab21-b42e993745e8
237,-72.06153869480323,48.63950455553263,52653.81221794419,3600.0,1.0287033261172809,algal bloom,2289.809002913309,21a8cb17-2f46-11f0-ab21-b42e993745e8
915,-110.41081751555252,61.95898466061044,83469.3991303791,3600.0,1.0008081871180912,algal bloom,3334.085740035981,21a8cb18-2f46-11f0-ab21-b42e993745e8
185,-67.12960875154558,-18.78233751526104,44169.34015676962,3600.0,1.0410104700390372,algal bloom,3215.2328932942405,21a8cb19-2f46-11f0-ab21-b42e993745e8
484,-102.6706664564601,62.55973885829876,4990.026056273724,3600.0,1.009316571838187,algal bloom,1931.000374107471,21a8cb1a-2f46-11f0-ab21-b42e993745e8
475,28.292464847320105,-26.98316640285656,34531.1585734781,3600.0,1.0095290692658359,algal bloom,1585.342940303184,21a8cb1b-2f46-11f0-ab21-b42e993745e8
359,-107.92426693479248,63.16176181795692,82862.26873135265,3600.0,1.0151158111735672,algal bloom,1824.8083981320037,21a8cb1c-2f46-11f0-ab21-b42e993745e8
815,4.731119290680467,9.428431557451514,34598.0075816583,3600.0,1.0018915727736715,algal bloom,3582.4539072417765,21a8cb1d-2f46-11f0-ab21-b42e993745e8
920,35.819820733542755,-3.625682025774324,9927.738447719294,3600.0,1.000722714951646,algal bloom,812.7759427543795,21a8cb1e-2f46-11f0-ab21-b42e993745e8
301,-79.39208045902582,44.47754648395325,5394.077539529245,3599.999999999999,1.0201476217754484,algal bloom,3581.8808831565048,21a8cb1f-2f46-11f0-ab21-b42e993745e8
88,-62.67495298522897,-30.49361631451625,9991.387847080336,3600.0,1.0878836604897133,algal bloom,58.281088986365994,21a8cb20-2f46-11f0-ab21-b42e993745e8
998,-111.4010069333067,63.172455645227714,52541.20698332314,3600.0,1.0,algal bloom,742.7616024718435,21a8cb21-2f46-11f0-ab21-b42e993745e8
913,73.69390505550479,33.22198791790734,43193.45312443877,3600.0,1.000817185014409,algal bloom,326.9546300545406,21a8cb22-2f46-11f0-ab21-b42e993745e8
746,-87.90748715580521,52.23850416238768,70443.7835292249,3600.0,1.0027909990117094,algal bloom,2605.9594737030443,21a8cb23-2f46-11f0-ab21-b42e993745e8
860,-71.90075881891616,59.60464214193248,28824.081591264512,3600.0,1.0013509012601869,algal bloom,2541.2628667035456,21a8cb24-2f46-11f0-ab21-b42e993745e8
164,-100.50382111304792,65.93502663379354,76334.34694697012,3600.0,1.048096026024474,algal bloom,2143.0891464869565,21a8cb25-2f46-11f0-ab21-b42e993745e8
755,117.62730453242094,31.559747758989477,83913.54563490735,3600.0,1.0026386318652614,algal bloom,838.6839914788202,21a8cb26-2f46-11f0-ab21-b42e993745e8
15,102.58087062945036,54.99596223124591,80589.49054161985,3600.0,1.4744743124863235,algal bloom,53.89345324469153,21a8cb27-2f46-11f0-ab21-b42e993745e8
453,-119.55170160373112,49.90249175533573,85267.99723466615,3600.0,1.0103908593433046,algal bloom,813.6814650964267,21a8cb28-2f46-11f0-ab21-b42e993745e8
303,-106.53239362238574,55.53843513698013,74650.06540556763,3600.0,1.019661091738727,algal bloom,1242.0824070828423,21a8cb29-2f46-11f0-ab21-b42e993745e8
451,-75.84205744308024,46.82781130639066,27338.9747906212,3600.0,1.0104302689845197,algal bloom,1074.361813980193,21a8cb2a-2f46-11f0-ab21-b42e993745e8
601,-93.9630666874469,51.07484216265166,81405.42345715046,3600.0,1.0054856400450731,algal bloom,3081.0647612342136,21a8cb2b-2f46-11f0-ab21-b42e993745e8
249,-72.70363575605646,-50.225299672043896,57925.99856581447,3600.0,1.0266394526323646,algal bloom,3030.780777696055,21a8cb2c-2f46-11f0-ab21-b42e993745e8
926,-75.29617472288047,58.61118150069092,18988.936831810053,3600.0,1.000642018323267,algal bloom,579.9866649049814,21a8cb2d-2f46-11f0-ab21-b42e993745e8
513,-94.52444204439055,52.10820626752039,10685.688263847293,3600.0,1.0082842624678876,algal bloom,1273.7979839197174,21a8cb2e-2f46-11f0-ab21-b42e993745e8
692,146.9584385674761,-20.724078049628925,76556.72430549643,3600.0,1.0036202552384346,algal bloom,240.71701267540539,21a8cb2f-2f46-11f0-ab21-b42e993745e8
496,-102.12301265119002,54.07733445189459,66307.35634558227,3600.0,1.0089467187886183,algal bloom,2980.8327516794134,21a8cb30-2f46-11f0-ab21-b42e993745e8
271,-97.69447417049864,55.04749157503031,52445.863558192585,3600.0,1.0232264581554045,algal bloom,1522.2359354507298,21a8cb31-2f46-11f0-ab21-b42e993745e8
140,100.46628437996748,50.94299429065208,14725.07725610404,3600.0,1.0550893717870002,algal bloom,1683.2069889047511,21a8cb32-2f46-11f0-ab21-b42e993745e8
78,110.5804066949048,34.87437086585521,51146.80536839626,3600.0,1.0973744487286423,algal bloom,2765.965279045632,21a8cb33-2f46-11f0-ab21-b42e993745e8
229,-115.98314038837752,62.99598428333318,18960.445340504473,3600.0,1.0300925645404484,algal bloom,1556.7051752404375,21a8cb34-2f46-11f0-ab21-b42e993745e8
892,-81.45415883259707,34.09431186386158,80196.63284541725,3600.0,1.0010170781948902,algal bloom,1943.8918861408392,21a8cb35-2f46-11f0-ab21-b42e993745e8
835,-93.43383206593916,36.57184466854098,30236.561334098264,3600.0000000000036,1.001584948659682,algal bloom,746.8636614114029,21a8cb36-2f46-11f0-ab21-b42e993745e8
785,-73.65609095977443,59.76890365472763,67649.38255046851,3600.0,1.0022303356252196,algal bloom,95.31993629925708,21a8cb37-2f46-11f0-ab21-b42e993745e8
751,114.53342269743928,23.85225452138077,47966.00603206764,3600.0,1.0027328088017486,algal bloom,2807.25509540214,21a8cb38-2f46-11f0-ab21-b42e993745e8
37,-68.69481619970007,51.56079197394241,40879.6603610299,3600.0,1.195807890967689,algal bloom,473.26421193028426,21a8cb39-2f46-11f0-ab21-b42e993745e8
918,122.15477994913812,-31.168135798323,22977.008020891113,3600.0,1.0007519981481898,algal bloom,2520.1410097546304,21a8cb3a-2f46-11f0-ab21-b42e993745e8
766,-154.4780438080323,60.15406214886329,35209.310332581,3600.0,1.0025101575541444,algal bloom,149.4122625024382,21a8cb3b-2f46-11f0-ab21-b42e993745e8
231,-104.95964349028358,55.18381248875733,2767.4576479405687,3600.0,1.029855164589521,algal bloom,3516.629702328827,21a8cb3c-2f46-11f0-ab21-b42e993745e8
113,100.2606147948043,36.85456170446549,44202.1858119396,3600.0,1.0737364444261384,algal bloom,3107.583424814645,21a8cb3d-2f46-11f0-ab21-b42e993745e8
685,-76.69068010504814,52.79115633961185,75672.86854414453,3600.0,1.0037653529840074,algal bloom,3261.8410052416025,21a8cb3e-2f46-11f0-ab21-b42e993745e8
410,31.71389125796115,64.4721836775524,10591.006380828943,3600.0,1.0117074713236442,algal bloom,1339.6197292851425,21a8cb3f-2f46-11f0-ab21-b42e993745e8
149,-113.1111749141987,66.30209380154342,8222.915773535025,3600.0,1.0510745526642087,algal bloom,1704.4997114303453,21a8cb40-2f46-11f0-ab21-b42e993745e8
416,-108.63833858372656,69.36066521626242,16669.43733168536,3600.0,1.0115767417698505,algal bloom,457.8197400582172,21a8cb41-2f46-11f0-ab21-b42e993745e8
106,-118.39525776061076,48.13815519676225,5268.500987888616,3600.0,1.078994727562273,algal bloom,3130.574340560616,21a8cb42-2f46-11f0-ab21-b42e993745e8
70,54.20711734003172,45.10528972174902,58276.67309114714,3600.0,1.1048438854808837,algal bloom,2450.2644105811355,21a8cb43-2f46-11f0-ab21-b42e993745e8
696,70.76967678619222,70.10412691197337,17974.592126358726,3600.0,1.0035441672259275,algal bloom,3083.7324504335434,21a8cb44-2f46-11f0-ab21-b42e993745e8
687,92.87638934818897,67.16884667941119,22586.738526855854,3600.0,1.003692062612594,algal bloom,3099.2483882531183,21a8cb45-2f46-11f0-ab21-b42e993745e8
92,-97.85469480471195,62.73045273424031,72893.31072237252,3600.0,1.085151695144612,algal bloom,3590.1886592026735,21a8cb46-2f46-11f0-ab21-b42e993745e8
317,-76.32836111402719,56.23144032266369,78816.84242367237,3600.0,1.0177436392632255,algal bloom,2156.5814338483083,21a8cb47-2f46-11f0-ab21-b42e993745e8
39,88.14727554576172,68.09360903012352,36036.55391872598,3600.0,1.183129932312082,algal bloom,2911.2966265623436,21a8cb48-2f46-11f0-ab21-b42e993745e8
381,15.781256036409408,59.24562605695655,27370.41952610953,3600.0,1.0136040204288008,algal bloom,2623.5511046955353,21a8cb49-2f46-11f0-ab21-b42e993745e8
649,-87.38850184378504,52.93483218920939,85304.86924653263,3600.0,1.0043336851474407,algal bloom,2488.0151301006817,21a8cb4a-2f46-11f0-ab21-b42e993745e8
203,29.791402948100345,-8.682638942348163,28177.31961246234,3600.0,1.0349278467063148,algal bloom,3178.5259263033336,21a8cb4b-2f46-11f0-ab21-b42e993745e8
89,-99.56906501513852,60.242835562182165,72299.35361865492,3600.0,1.0863258950389796,algal bloom,241.81556951054296,21a8cb4c-2f46-11f0-ab21-b42e993745e8
542,30.655743554372066,62.928435522387694,68541.78713786992,3600.0,1.0073862077730629,algal bloom,2221.132664530907,21a8cb4d-2f46-11f0-ab21-b42e993745e8
761,146.17262631431677,-42.91313740916801,71772.7648735021,3600.0,1.0025770718390865,algal bloom,3137.390432881531,21a8cb4e-2f46-11f0-ab21-b42e993745e8
383,-106.78509680976644,63.47952314129216,4548.0596847560955,3600.0,1.0135552737641043,algal bloom,2873.8286539017517,21a8cb4f-2f46-11f0-ab21-b42e993745e8
534,-97.71421810733644,61.7138233668479,77404.74462616786,3600.0,1.007625335522406,algal bloom,2435.761598824719,21a8cb50-2f46-11f0-ab21-b42e993745e8
382,-132.62360624405082,60.13222955178361,33330.19914229765,3600.0,1.013562758510804,algal bloom,2536.7284356607443,21a8cb51-2f46-11f0-ab21-b42e993745e8
251,-76.52065023576125,47.303495355752425,62700.055861721885,3600.0000000000073,1.0263897340044907,algal bloom,1350.1695060731977,21a8cb52-2f46-11f0-ab21-b42e993745e8
910,72.80047137865643,38.23851532664959,75287.78466624861,3600.0,1.00086374225119,algal bloom,3596.3589951679196,21a8cb53-2f46-11f0-ab21-b42e993745e8
162,-73.16630246434981,53.99258538676365,71500.30646600679,3600.0,1.0485997257520097,algal bloom,1291.2620545312868,21a8cb54-2f46-11f0-ab21-b42e993745e8
890,24.657025847010274,62.1597542054684,56668.590166986236,3600.0,1.001027326395993,algal bloom,912.8312140065107,21a8cb55-2f46-11f0-ab21-b42e993745e8
316,130.88449980525246,-24.765975956222736,64171.94140431076,3599.9999999999927,1.0180931108697857,algal bloom,3255.012252501824,21a8cb56-2f46-11f0-ab21-b42e993745e8
581,-99.32689688463704,64.19193036858552,32982.900438593126,3600.0,1.0062072550650702,algal bloom,1287.8556594123402,21a8cb57-2f46-11f0-ab21-b42e993745e8
82,27.980130214545223,62.71491046955673,18993.166868935827,3600.0,1.0939483734998272,algal bloom,3390.815179959111,21a8cb58-2f46-11f0-ab21-b42e993745e8
178,-107.37585712999784,63.93353343219034,65000.975087062885,3600.0000000000073,1.0424144809524045,algal bloom,1352.4143980371198,21a8cb59-2f46-11f0-ab21-b42e993745e8
407,23.802017365307503,61.72013054091831,38753.04133664263,3600.0,1.011877681112118,algal bloom,2451.950715223861,21a8cb5a-2f46-11f0-ab21-b42e993745e8
328,75.47737979123961,24.426475000943203,49594.59160575396,3600.0,1.0170129028865516,algal bloom,2122.0641102566806,21a8cb5b-2f46-11f0-ab21-b42e993745e8
774,-102.219995216428,62.28126966249968,17142.991721443854,3600.0,1.002423685952791,algal bloom,656.4609534655517,21a8cb5c-2f46-11f0-ab21-b42e993745e8
491,-108.2674956581514,55.94812905345283,81373.28978097127,3600.0,1.0090385616783188,algal bloom,833.6825319891907,21a8cb5d-2f46-11f0-ab21-b42e993745e8
232,-101.24113830419704,60.97590602856175,76494.40067383336,3600.0,1.0298338996298613,algal bloom,2392.566092416965,21a8cb5e-2f46-11f0-ab21-b42e993745e8
477,-66.47428466198184,54.955139298613695,47940.09270146425,3600.0,1.0095103533504075,algal bloom,154.7232822658971,21a8cb5f-2f46-11f0-ab21-b42e993745e8
204,-94.65205847188422,63.14078115022555,18411.64573206182,3600.0,1.034661129696004,algal bloom,3326.4751367868407,21a8cb60-2f46-11f0-ab21-b42e993745e8
78,110.5804066949048,34.87437086585521,39343.930996028335,3600.0,1.0973744487286423,algal bloom,1447.3079398943844,21a8cb61-2f46-11f0-ab21-b42e993745e8
541,-98.94121702828242,48.04080273625112,18793.422524491467,3600.0,1.0074070789585732,algal bloom,1767.603043067404,21a8cb62-2f46-11f0-ab21-b42e993745e8
265,118.89708000634204,29.60436274207571,8351.809386590043,3600.0,1.0235968532572925,algal bloom,3414.5749587663445,21a8cb63-2f46-11f0-ab21-b42e993745e8
971,-92.09618507120643,53.79001796334306,73810.41506727536,3600.0,1.0002445265317572,algal bloom,3474.2015387598676,21a8cb64-2f46-11f0-ab21-b42e993745e8
477,-66.47428466198184,54.955139298613695,49823.47705334879,3600.0,1.0095103533504075,algal bloom,2686.5807841116584,21a8cb65-2f46-11f0-ab21-b42e993745e8
125,-117.03586227339513,49.62902058070661,55649.52279233857,3600.0,1.066179578701026,algal bloom,2410.5912810265954,21a8cb66-2f46-11f0-ab21-b42e993745e8
51,-109.00122998531384,61.769376389847416,6041.666375644122,3600.000000000001,1.1553253465690043,algal bloom,2263.4568115619904,21a8cb67-2f46-11f0-ab21-b42e993745e8
562,102.73653042346324,5.004278343204403,67193.61073394382,3600.0,1.0068149847952803,algal bloom,1294.8446559414592,21a8cb68-2f46-11f0-ab21-b42e993745e8
401,152.94675467227574,68.40616013620829,82696.91560270643,3600.0,1.012122183430982,algal bloom,1134.2934883124854,21a8cb69-2f46-11f0-ab21-b42e993745e8
11,-81.26851193720455,42.19209991904042,61578.228660200526,3600.0,1.5441157498023816,algal bloom,2015.85106098388,21a8cb6a-2f46-11f0-ab21-b42e993745e8
546,-66.52809776887281,53.17995424568233,3599.3635617449972,3600.0,1.0072356916167193,algal bloom,937.7004704595278,21a8cb6b-2f46-11f0-ab21-b42e993745e8
288,29.176507324861145,65.07214128270317,51215.42680814978,3600.0,1.0215121056996828,algal bloom,3447.5997322263465,21a8cb6c-2f46-11f0-ab21-b42e993745e8
190,-70.33081784976557,-40.425803445159104,81291.9374548951,3600.0,1.0400988088342447,algal bloom,452.3923677091268,21a8cb6d-2f46-11f0-ab21-b42e993745e8
782,-46.68009530203512,-20.480710804393706,50161.519044533736,3600.0,1.0022871119519352,algal bloom,1357.5593176705686,21a8cb6e-2f46-11f0-ab21-b42e993745e8
534,-97.71421810733644,61.7138233668479,82429.35782388056,3600.0,1.007625335522406,algal bloom,1471.0531675239843,21a8cb6f-2f46-11f0-ab21-b42e993745e8
419,-107.31569034568206,54.77483862906751,3070.8492557134205,3600.0,1.0114997946401107,algal bloom,257.17536126169034,21a8cb70-2f46-11f0-ab21-b42e993745e8
724,-54.73635782961355,48.88702075049214,10082.579989305625,3600.0,1.0030045641407774,algal bloom,482.0988172568618,21a8cb71-2f46-11f0-ab21-b42e993745e8
760,-98.55314112642368,72.63689007278447,85275.19886060548,3600.0,1.0025896826735672,algal bloom,470.33243339372103,21a8cb72-2f46-11f0-ab21-b42e993745e8
52,-88.50967824161708,49.7680384152636,64053.76618844962,3600.0,1.154422626531937,algal bloom,799.8551576946827,21a8cb73-2f46-11f0-ab21-b42e993745e8
242,92.22547654671811,48.04780146794082,41224.013548017756,3600.0,1.0277600391740764,algal bloom,455.08630740829176,21a8cb74-2f46-11f0-ab21-b42e993745e8
375,-106.3260950838726,62.40138077700281,63861.33691636254,3600.0000000000073,1.013908354176189,algal bloom,341.6110819868774,21a8cb75-2f46-11f0-ab21-b42e993745e8
848,15.746040501932828,64.12819908019213,32331.623625862005,3600.0,1.001433780923503,algal bloom,218.55920520602314,21a8cb76-2f46-11f0-ab21-b42e993745e8
695,-99.47408060886067,61.165655284122586,72870.5179927106,3600.0,1.0035623665130897,algal bloom,3540.478280084336,21a8cb77-2f46-11f0-ab21-b42e993745e8
289,31.398509927629267,65.08027282751512,28950.592951479906,3600.0,1.021267905204361,algal bloom,243.90039349410523,21a8cb78-2f46-11f0-ab21-b42e993745e8
609,24.51345296534529,61.59194297257964,20896.70649760457,3600.0,1.0052194534561825,algal bloom,2743.8721448246015,21a8cb79-2f46-11f0-ab21-b42e993745e8
258,-99.82189370139936,57.67258045062624,9115.064842398671,3600.0,1.0248229489481326,algal bloom,439.18392825056986,21a8cb7a-2f46-11f0-ab21-b42e993745e8
248,-95.57119785021384,64.93485542728634,83387.00096211623,3600.0,1.0268201955181593,algal bloom,148.51170699550823,21a8cb7b-2f46-11f0-ab21-b42e993745e8
926,-75.29617472288047,58.61118150069092,82535.61434156478,3600.0,1.000642018323267,algal bloom,2254.261783046451,21a8cb7c-2f46-11f0-ab21-b42e993745e8
858,100.2988395378278,7.491509026734858,80818.71607878584,3600.0,1.001366379051093,algal bloom,3132.3941077363875,21a8cb7d-2f46-11f0-ab21-b42e993745e8
149,-113.1111749141987,66.30209380154342,29114.82315587816,3600.0,1.0510745526642087,algal bloom,980.7003821386559,21a8cb7e-2f46-11f0-ab21-b42e993745e8
